Nome,total (1000 pessoas),Nível de ocupação das pessoas de 14 anos de idade ou mais (%),Taxa de desocupação das pessoas de 14 anos de idade ou mais (%),"Proporção de pessoas com rendimento domiciliar per capita abaixo de US$ 6,85 PPC 2017 (%)",Proporção de pessoas vivendo em domicílios com esgotamento por rede coletora ou pluvial (%),Proporção de pessoas vivendo em domicílios com máquina de lavar roupa (%),Proporção de pessoas vivendo em domicílios com acesso à Internet (%),"Proporção de pessoas de 18 a 29 anos de idade com no mínimo 12 anos de
estudo (%)",Ano
Oeste do Paraná,1541.7932035875256,58.4237931349884,9.17761393920222,16.266255989119276,...,...,...,75.54548145244857,2020
Centro e Sul Ocidental do Paraná,1163.4242748483146,58.26299616308567,7.694095470533961,22.249254777296713,...,...,...,63.40428512517473,2020
Centro e Sul Oriental do Paraná,1138.7028530745724,54.06751520511727,7.9367873958444495,27.618851010375337,...,...,...,63.40459607079665,2020
Norte Central e Norte Pioneiro do Paraná,1746.4276682545035,56.361389881708895,9.542684764660871,24.45729749122337,...,...,...,69.60436559837414,2020
Noroeste do Paraná,1832.1602045697502,58.02492599655839,7.418295552539387,20.494137334037504,...,...,...,78.92898986008784,2020
Florianópolis,508.82600000920905,58.01669269301319,9.092728988586403,10.737029491848118,...,...,...,90.24812025533845,2020
Entorno metropolitano de Florianópolis,553.7780000115885,62.9388274070011,6.928320134109259,10.072291161301585,...,...,...,76.18172882463627,2020
Colar metropolitano de Florianópolis,172.65240894987997,56.52383553969622,10.294429168380713,15.20233914526481,...,...,...,73.3757122428643,2020
Oeste de Santa Catarina,1069.6647479332094,65.73567323175034,3.6606534274149727,12.107767789447339,...,...,...,75.91662524515135,2020
Litoral Norte e Planalto Norte de Santa Catarina,1434.2814672383308,62.00689246567547,6.190899366334561,11.310236333053583,...,...,...,75.55061400793221,2020
Litoral Sul e Serrana Catarinense,1735.2191210659016,55.81679407027012,5.7723295411960125,17.827595892392935,...,...,...,72.41291365172609,2020
Vale do Itajaí,1766.2522549602095,61.40771773909424,7.692489901422809,12.646519634220839,...,...,...,72.5309786164462,2020
Porto Alegre,1488.2520000354182,53.32845768165758,12.127421313705051,18.166083306484886,...,...,...,75.40531626985295,2020
Entorno metropolitano de Porto Alegre,2812.9810000564767,55.58217649346054,12.187359486647194,14.775155002107994,...,...,...,64.9841891415827,2020
Oeste do Rio Grande do Sul,878.183015937962,55.679603455751895,5.565091868726515,20.70382873643447,...,...,...,66.51036092791934,2020
Noroeste do Rio Grande do Sul,995.783738474274,60.0606217130919,4.843623693603326,10.160480585819892,...,...,...,70.66027684263555,2020
Planalto e Litoral Norte do Rio Grande do Sul,2072.845447659493,61.73693270351336,7.477295647391158,12.37281349148911,...,...,...,67.8324338861363,2020
Depressão Central do Rio Grande do Sul,1366.556611768997,57.82493205361683,8.407238199137208,20.1881007993228,...,...,...,64.5108490172367,2020
Campanha e Litoral de Lagunar do Rio Grande do Sul,1789.8211862970313,51.14772756460033,10.068898623742577,23.427702370919604,...,...,...,65.67694980439055,2020
Campo Grande,906.1180000210709,57.74402013872895,10.28904367216531,20.61980908344122,...,...,...,69.94202218700057,2020
Pantanal de Mato Grosso do Sul,358.5775137324103,56.56584222812045,10.75191738079678,34.201849411840314,...,...,...,52.99069986811823,2020
Sul de Mato Grosso do Sul,904.0330031897785,57.079256189159366,8.676138596505925,24.476740641857813,...,...,...,63.026448286287575,2020
Nordeste de Mato Grosso do Sul,570.292483120751,58.2286671661834,8.493537618848663,21.714524161267917,...,...,...,52.30017259037789,2020
Cuiabá,617.2890000122107,57.7117575821356,14.670515801821592,24.529143852611686,...,...,...,74.32039916142695,2020
Entorno metropolitano de Cuiabá,320.1750000049596,58.40244484035835,10.840439406631338,28.72832794670257,...,...,...,67.66138650131198,2020
Colar metropolitano de Cuiabá,141.98417710356006,53.81040871726298,15.783501974260503,29.40140994083581,...,...,...,67.78155357606985,2020
Sudoeste do Mato Grosso,599.2316925642815,57.13408830487296,8.460480161558287,26.138612632791997,...,...,...,70.50309654654966,2020
Leste do Mato Grosso,810.7150152985715,60.54642717472546,9.363453467567012,20.638169077200416,...,...,...,68.82963575969164,2020
Norte do Mato Grosso,982.38411509257,63.20557545543988,5.52153899695314,23.375049365040343,...,...,...,58.36937702760848,2020
Goiânia,1536.1910000341372,54.42101904580494,10.610356320913114,20.182046663795486,...,...,...,82.35449291771067,2020
Entorno metropolitano de Goiânia,1111.5600000378013,58.610717313578554,13.52972723462782,23.5076927973006,...,...,...,77.97684987948867,2020
Integrada de Brasília em Goiás,1307.2720001507466,47.63644493595427,21.069977082409434,41.075718658791175,...,...,...,73.46118940343422,2020
Norte de Goiás,501.11979893794967,48.06426458584867,15.785782293196014,36.87893584723923,...,...,...,68.96576199466388,2020
Sul de Goiás,1479.5854412464882,60.43760777767459,9.202651370996636,18.4926738289213,...,...,...,71.5715408770016,2020
Centro-Oeste de Goiás,1180.0097598905088,53.793813598929354,11.548201886122884,24.074922844260563,...,...,...,77.45276332982684,2020
Distrito Federal,3052.5460000538797,53.58097813482034,14.09791615683318,17.902054964151596,...,...,...,80.54905852094053,2020
Brasil,209496.46300044787,56.398902735640746,11.807604228176842,32.50620066304356,65.68896521433571,66.50457403950276,84.444839523552,67.53886719987686,2019
Porto-Velho,528.8990000256712,52.707870756914474,10.898884097390953,36.578083911928175,27.00609414555673,64.75109109582552,92.63093541085794,63.83928665524979,2019
Vilhena,417.85163391571143,57.97084169115441,6.792798806611874,28.762259250596557,20.74921243040288,86.91036278938824,80.6120434224741,68.06438421730651,2019
Ariquemes/Ji-Paraná,819.9383660852612,63.81305172561513,7.2448909498459235,31.82696689218029,5.4433856392480315,54.2503064459061,78.71650239959696,57.92182126195082,2019
Rio Branco,407.3190000007798,50.89428435774773,16.288412867733026,39.598087259543675,69.62835720447009,34.50512959464939,82.26064016029343,71.17739694437189,2019
Acre exceto Rio Branco,458.1030000003528,43.80327378575516,12.894340772082266,62.8979703074396,7.715947450827224,23.610888065751062,57.26328243038159,53.302822556616256,2019
Manaus,2182.763000000502,55.13766040815687,18.380982529874313,44.735955145422125,69.73255102720329,79.49553290400036,90.40506079822597,72.89078205369235,2019
Entorno metropolitano de Manaus,364.2970000006293,60.771985430092485,10.19008614128266,68.55191462270837,10.238176343869283,50.24476763275934,61.03149079093844,53.548648791423034,2019
Vale do Rio Madeira/Nhamunda,595.42090852979,56.846365550330965,6.30476493966385,68.57886092802899,5.506215689827372,22.552680261771748,56.62654854067499,55.10139327072939,2019
Vale do Rio Juruá e Rio Negro,492.65804478984177,49.24319186694127,7.268095649984988,73.61358856839624,10.281260192468197,39.55655148482984,50.00899446166506,46.71322820368691,2019
Vale do Rio Purus,347.86604668082003,59.387523120825506,7.372928849886713,71.72737035723695,15.584055517393265,35.07631443195918,43.22907130900267,44.22950155299603,2019
Boa Vista,383.8600000003168,58.89414325053495,14.904158080760647,45.05482597470576,47.57047881570838,67.56753336851568,92.06825961690902,76.01876640758786,2019
Roraima exceto Boa Vista,155.8810000004905,49.658986821107476,14.89120100606281,61.24277314170735,11.936380432940206,41.179900061603696,59.70300427536878,54.419222718603415,2019
Belem,1492.7450000004671,54.91106573739661,12.932712949884346,35.552975971379674,60.585977002476376,54.61234034692299,88.51274445515013,71.04314632277429,2019
Entorno metropolitano de Belém,816.7360000001873,55.04883102326009,15.562505608689575,47.42440150506651,17.14581466698382,34.7995289332665,85.79650563656745,61.54025145536678,2019
Foz do Rio Amazonas,3160.4648230697744,53.8642729100891,8.476914874718485,70.17299907732111,2.326421924579262,18.830567868692096,56.94358908502585,46.242443663944094,2019
Sudeste Paraense,1724.8503778381848,53.75801683637515,12.091183483588951,49.730684572569714,9.581048780220826,30.1981860060568,79.42803348288658,51.70767929437804,2019
Baixo do Rio Amazonas,1366.3017990965013,51.884775220038684,6.649766980094048,50.210291752175216,16.180889177511453,40.67042491942835,65.63063849177416,49.88873535744466,2019
Macapá,503.32700000007026,55.41862023654322,16.37480895155519,47.43354720574597,21.43254672276159,71.76157650091844,88.2260791985877,73.96516311239012,2019
Santana,121.36400000067995,50.89185495799385,21.01548216678962,53.55627876627822,7.397755421261419,60.77820604459046,89.33969228811858,72.82403257332302,2019
Amapa exceto Macapá e Santana,212.88400018501005,48.850285316085696,12.793100499797841,67.76894959953336,12.57276561819541,37.67169628856258,60.81322624111695,50.020511147425694,2019
Palmas,299.12700000050035,64.45715639804637,10.87290504585004,29.096088726236445,87.60816775027067,68.2160579385307,94.84456412533649,74.48656885937744,2019
Norte do Tocantins,616.7200817183373,50.97439909959507,10.871131427432584,51.63286075625319,26.68141069866138,35.483795240602284,71.50988366203315,68.42461626709381,2019
Centro-Sul do Tocantins,643.8099182822299,50.65210884641153,13.593535058669149,42.88083916127037,19.44466374856949,40.51381265632455,75.68994962352998,59.40701791433546,2019
São Luís,1101.3400000001893,52.229663639415584,17.419781526586487,42.293659442219656,61.65638078491452,50.32796021887615,85.6042312710817,82.35664038068232,2019
Entorno metropolitano de São Luís,353.6249999997514,47.36765261126577,21.085697343656555,53.198270934685866,53.43103698722753,35.90882078322788,83.88601783599294,74.08759962534863,2019
Entorno metropolitano de Teresina no Maranhão,168.9840000001101,48.19302911292309,15.534758991637027,46.60892510726978,6.158164347052523,35.73814382333288,76.71367394092088,67.12569594247806,2019
Centro-Oeste Maranhense,1186.4453801870138,45.19521266351879,7.477620828697625,63.872208642201194,8.998536513890075,25.29760461879753,63.25850728007282,53.061373730227444,2019
Leste Maranhense,1525.6192121298404,36.31317467676867,15.817092121273905,72.69223229194871,5.037965695440401,18.870119133997672,54.806516543712675,47.314047170129506,2019
Centro-Sul Maranhense,1299.4021640378085,46.998577109364966,13.69714607746814,54.439019587674025,24.088146233856367,31.759166478115418,76.9083415702708,56.40227078287727,2019
Litoral e Baixada Maranhense,1405.1942436469453,33.269266223851105,11.923007990069648,75.61476174132333,7.270613091285143,16.230345936668407,49.142092426754225,50.695381330467185,2019
Teresina,864.8450000001208,56.52178191306756,12.47390591751909,33.15191166675634,10.665625409793384,54.02734160243831,92.82490832145902,77.50935671316759,2019
Entorno metropolitano de Teresina no Piauí,189.68900000055018,42.06015149610146,21.07009455773311,62.528319106877916,5.436362656464039,21.27214251124888,54.875807178411996,52.40210308185969,2019
Centro-Leste do Piauí,772.3518078543794,52.59883235604544,8.37241566326261,55.437338446015204,6.77272526694626,20.770383017318647,66.32741057814498,58.14089028730868,2019
Baixo Parnaíba do Piauí,903.7073771204389,45.848584231741185,12.634645389382372,62.380779560605205,6.846957503394777,18.913621491092545,60.39711789639733,49.9486077218747,2019
Alto Parnaíba e Chapadas Sul do Piauí,541.8538150262292,45.344916031609905,14.027339265203098,59.7047207892572,5.0185373940669935,30.352421653494922,53.68636972321357,52.251776055585786,2019
Fortaleza,2660.8700000004765,58.63893315263835,10.978531583434545,31.97924906299873,72.70392290665275,65.59825500152733,90.14188228910595,71.66430382470405,2019
Entorno metropolitano de Fortaleza,1306.788999999959,52.95618624873471,14.662498442644633,51.65480249241842,55.37466870492837,45.87985003674437,80.11265262657288,62.73709555214026,2019
Sul do Ceará,1485.303066638665,48.12585903645789,11.941241556338136,55.56623594755511,38.40463508120599,34.02782174787401,71.73486253737201,59.26365654117378,2019
Sertões do Ceará,988.2221515405405,43.70757910194738,8.947052152414173,63.172423099205616,33.432476209801656,20.11265368921625,63.91876823647989,57.82983451373059,2019
Litoral Ocidental e Norte do Ceará,1840.0706497599701,45.78818317944422,8.917487647646576,64.33591085286605,27.91196426952642,25.475329530382634,61.66808570615597,59.93218900791137,2019
Litoral Oriental e Vale do Rio Jaguaribe,848.1231320624029,46.661130022914605,10.230311743451582,58.25762358462207,18.729518766355685,33.93215611533954,72.2571511072619,57.408081413599376,2019
Natal,884.1220000025008,53.751566220558615,11.982190545395156,31.68139435713373,36.988314468636354,71.49343761354942,91.94478519670436,69.25537517242469,2019
Entorno metropolitano de Natal,653.1740000001793,57.336494010583266,12.281273849278996,40.618092508661725,13.085024274393403,64.96861709996136,85.50282752535094,59.5007335454746,2019
Agreste do Rio Grande do Norte,522.7309309257719,39.016905871425,17.011042745480616,61.15735129039201,22.76281307575931,33.47967412908874,63.52510057544381,48.36914958821616,2019
Oeste do Rio Grande do Norte,857.9208923412506,42.42839858245216,11.966032090039082,53.761732642778064,14.478365362463085,25.12573409901508,78.387637587948,53.69975006083261,2019
Central do Rio Grande do Norte,588.9051767385173,45.48394217302124,14.647321391021006,55.034669340888854,39.665713174995346,26.864972599009292,77.57980413739308,56.27141785107952,2019
João Pessoa,809.0150000002985,54.40516260243094,12.47005773446183,33.4206619147784,71.56233472242518,71.8358198679762,90.89928178808282,74.07102613757624,2019
Zona da Mata da Paraíba,507.2259999999507,46.36424633009463,17.220570634416134,56.858901698800615,22.999655869644265,44.20441558337954,70.68758807325246,49.55052242940151,2019
Agreste da Paraíba,625.2539716723703,39.592839102685986,14.92913832289831,63.53420246432688,15.74009922439152,23.621222606553918,67.39607519586933,44.64638810906556,2019
Borborema e Agreste Central da Paraíba,1217.1617224593288,51.605205378406815,12.023842022229976,51.130830809722475,60.489920958051144,34.60927227372331,81.00615058801499,57.26396668456417,2019
Sertão da Paraíba,838.1273058687112,40.85196570454103,8.839155957112135,59.37949352430177,49.64095767050369,13.172846299726011,76.43944144474318,53.28497560844072,2019
Recife,1645.7270000006397,53.92568585884196,14.749069501780873,32.81154827037187,84.15246558882099,69.42358838697298,89.04225217962579,74.2690406036047,2019
Entorno metropolitano de Recife,2354.09000000054,47.215611837889185,19.014655602459644,50.43614515932245,54.11979887204596,49.61511722405007,87.2124217646328,74.98150524605674,2019
Sertão de Pernambuco,1594.4388454760008,46.341981042698045,10.631858949482988,56.505088251428624,58.46711694575199,27.574070445248534,70.28656209756318,55.25032673356878,2019
Mata de Pernambuco,1400.2863963822315,40.407415980835296,15.409074084065066,60.48333544842668,46.87275689494384,34.802554560872565,68.86847593384799,62.1016759232296,2019
Agreste de Pernambuco,2504.8667581451678,45.12380953986337,14.130672903045447,57.54338552963733,57.73302097900181,32.972508035599176,66.13568241362404,54.64657847048031,2019
Maceió,1019.0700000059285,47.07485544007303,12.987460478684326,43.53823779610298,65.140347964549,56.0138466751841,85.17718516883986,64.32647697071594,2019
Entorno metropolitano de Maceió,244.23100000005962,48.69916158175392,12.67134945136123,44.309579557354915,43.81483081861998,34.0686547662826,79.56476469891275,46.69324990305956,2019
Litoral Norte e Mata de Alagoas,499.8854786982015,34.74458979492462,18.72457299092175,72.3910202306131,47.38059600674568,21.746942307230476,65.40483155632397,40.28028241598703,2019
Litoral Sul e Agreste de Alagoas,584.7888407728684,35.19407518214258,16.428294673139398,66.60805290551845,28.810097316779274,30.197629069190413,73.45308565342683,51.41348131709811,2019
Sertão de Alagoas,982.1036805301218,35.25915437223355,13.96849972859137,64.74217023906442,21.983364210895818,27.33529252800579,64.24392371389085,50.426890609622085,2019
Aracaju,657.0129999999315,54.66979466696933,15.404889032586283,32.838541878830206,83.85358907434401,71.14250814092725,92.4793631660496,72.09085085865682,2019
Entorno metropolitano de Aracaju,304.10700000022035,55.895975683387036,19.992035640267833,56.95833320739558,43.45534935116732,50.436018020854085,80.27420041704494,58.59111338377116,2019
Litoral Sul de Sergipe,421.493442377531,51.407943755598524,13.732685493500723,59.03432448330648,8.530183700339965,21.02506338711046,75.79444846981572,42.28376150270463,2019
Litoral Norte de Sergipe,488.1591424321304,49.66833093320926,16.671225563776407,60.69925434082738,37.20721957886158,28.092948428838888,82.23206292239885,47.21049892354489,2019
Agreste e Sertão de Sergipe,427.77641519075996,48.40735448461319,12.245619877860342,63.64406640513197,40.739423341206425,17.46788939354418,78.71453184176711,41.036736270814735,2019
Salvador,2872.347000000871,60.61259370674492,15.630142617931241,27.943931721683366,95.9084376106017,60.22898936019921,92.13092838198445,75.24128455658936,2019
Entorno metropolitano de Salvador,1055.383000000369,55.86758278570189,20.915073704589698,43.763170311230446,82.15157662857065,41.08503408449894,89.96279067133143,63.76530585873154,2019
Litoral Sul da Bahia,2172.504810822279,56.75417550740115,11.759583502458717,49.9691939499791,59.87152906140204,41.67027639762325,80.71027273081174,53.37236652687842,2019
Litoral Norte e Recôncavo da Bahia,1136.9404088407593,47.81193589103037,19.96702301414418,61.289448528521795,42.90758337484872,29.56094595560679,80.39780661603848,57.32500604872855,2019
Centro-Norte da Bahia,2365.7253552152756,44.446996781871455,19.32259875234489,56.82300521758312,42.24612250694586,29.390136036516214,79.91539084758593,54.238944590761896,2019
Oeste da Bahia,618.69031976158,48.19334351684474,9.89090880226689,50.04494401092297,21.72190805664126,27.951526644655186,61.464300490714436,57.48011273838695,2019
Vale do Rio São Francisco,1996.992150470856,39.73476996943609,17.852944224870278,64.18429555288532,36.146777042751175,33.320177375186674,67.93172231006444,49.70870203332989,2019
Centro-Sul da Bahia,2634.9289548941106,45.94027253729506,15.119401548593943,58.31455449371244,33.98222311152276,21.526773046604053,65.15740514808743,45.75711827964516,2019
Belo Horizonte,2511.366999999879,61.70881936844889,12.218593569442232,17.645974100501675,97.80313673897872,85.35514397311174,95.60003548779828,76.16494395761953,2019
Entorno metropolitano de Belo Horizonte,2842.2980000002512,61.59079321445104,12.998806369871138,27.231276019742793,86.44037842091743,72.31098062314815,91.68212687107207,67.70119878538956,2019
Colar metropolitano de Belo Horizonte,548.8136394266498,59.79857035414387,12.305953711087422,22.978858845984444,93.63801561385968,80.62832488859993,90.31406391305688,69.75771386568249,2019
Integrada de Brasília em Minas Gerais,109.22900005048979,58.914006280223425,8.720315309519423,32.52426346064555,49.66411304613657,58.858583312684566,82.65889618763825,70.95131835821348,2019
Sul de Minas Gerais,2700.930088254799,61.881160419137764,8.299896364773241,24.360322195922738,82.61578444065665,72.34890533482759,87.24436452098224,63.92210118378643,2019
Triângulo Mineiro,2607.772775591524,61.721235686568996,8.801243497706867,19.676512458764194,91.09151635520948,75.54593583918339,87.832556871503,67.67700360570187,2019
Mata de Minas Gerais,2489.842590800048,58.71130466675541,8.68018638984066,28.45042152812217,78.63820237367389,66.1819054434997,81.97599636712559,63.861136076343804,2019
Norte de Minas Gerais,2747.171362085251,52.005801588841,12.592331263296337,47.55466414214888,47.694706838521356,27.78208609014571,74.71230543141183,64.56668464234046,2019
Vale do Rio Doce de Minas Gerais,2223.3620913317322,55.45020015017497,11.82737454124187,31.879024294854236,79.9613147646136,59.207139066160984,85.5865608737546,65.44304147715593,2019
Central de Minas Gerais,2377.365452515068,62.31498060161482,6.32128173883244,21.506150843569777,83.24990859963782,66.3965172839771,87.60304402244563,66.41246426056006,2019
Vitória,371.2279999999203,60.92773886834772,10.649598472685874,13.401145029631596,100.00000000000055,87.45766438659038,94.11461532636199,80.65516944871871,2019
Entorno metropolitano de Vitória,1608.1090000002996,62.5621974686731,11.630693406527996,26.724017062460927,83.94037753901861,72.434718642987,91.78804727249876,69.2494274708204,2019
Sul do Espírito Santo,912.8202444488218,60.84138895313187,8.36874522799646,31.179197865895063,67.38705746328466,66.66305911995438,81.48953305074053,60.73632854759223,2019
Litoral Norte do Espírito Santo,691.8776534416093,60.22377476917257,10.129830976075997,31.2773863297093,70.43327569421558,64.35034075887417,85.62567958002737,63.6250356105686,2019
Noroeste do Espírito Santo,430.8911021103219,57.964921825688165,8.963835229679523,30.816317056441246,67.0995551391255,67.72652876205233,80.93156670866824,66.09545028491684,2019
Rio de Janeiro,6718.903000001783,55.87451581012876,12.441237188272302,16.349439711418455,98.17750628103711,92.74117937405732,93.59786909064191,78.3474392451736,2019
Arco metropolitano de Duque de Caxias no Rio de Janeiro,1267.9385248519968,54.02368773487668,16.127441979518306,38.456654082874834,91.29698935674769,69.46306971733506,88.9262176805582,61.00378382549812,2019
Arco metropolitano de Nova Iguaçu no Rio de Janeiro,2769.8271868737215,47.169058461159835,21.47209049829088,38.94811975902972,97.07883543576585,78.81917784581523,84.53290135777996,66.77316542537262,2019
Arco metropolitano de Niterói/São Gonçalo no Rio de Janeiro,1887.6832882775093,53.41378667035618,14.81281514341741,21.529675324098562,82.8284680282098,84.21028487133917,90.70716169366432,76.54325731897497,2019
Lagos do Rio de Janeiro,998.6116532848704,54.62046485596187,12.917568955221945,29.421170482683948,62.065701158953296,75.45337542853783,92.05959951121808,67.92468134160444,2019
Serrana do Rio de Janeiro,958.2553899386173,54.15210829936293,12.148825197139077,23.14164880641413,85.88137668124493,86.40668660561212,86.82842725879512,68.13587221319001,2019
Norte Rio de Janeiro,1241.6598469198414,52.346645138196436,15.305656757318351,38.171681139056176,68.02684295682906,72.32661592514002,81.1378754917951,71.37117126214542,2019
Vale do Rio Paraíba e Costa Verde do Rio de Janeiro,1421.5311098596198,50.521328647883415,15.015411868516578,27.26880923938546,83.29854016343195,81.57556293712537,90.04176646548893,73.90858711920322,2019
São Paulo,12250.975000002629,62.325569224944765,13.321083103529515,16.39484269420203,91.59244808942937,90.792807678802,92.80724868912088,79.83160442571327,2019
Entorno metropolitano Oriental de São Paulo,5990.082734061751,58.592842919900235,13.730813732394408,24.773744213575505,91.76010546550481,83.84288069936245,93.19903807292951,81.97418038060148,2019
Entorno metropolitano Ocidental de São Paulo,3492.5762659407983,62.43663193770901,13.212632923624934,20.170344217737288,90.9813914593763,87.64531843619999,95.1847164322319,78.32212803140818,2019
Campinas,2796.6791793675575,61.56382445447667,13.509845896269873,14.281908706423586,94.22856835646452,89.24000894797517,92.04058312635972,78.26836581082844,2019
Baixada Santista,2402.2251513041206,60.826186438869726,13.505556222489227,16.849339681630664,94.62205521374732,89.6330458274743,93.6032695527069,76.15676861910586,2019
Noroeste de São Paulo,4742.112593202502,61.323304989513595,10.830611723443328,19.874839926208512,96.55992849275876,86.9408850424838,90.66397603990028,73.4634471178308,2019
Central de São Paulo,3411.3151592429317,62.22587790872441,9.82013439956044,14.150994655630402,94.92283037228813,84.47637913051209,90.90337291313429,77.92687793926717,2019
Sudoeste de São Paulo,3446.204108138008,59.759095287608865,9.030521504401653,17.025990176918302,92.9998382568348,85.47463886121606,90.70387151072254,78.21866127880753,2019
Sudeste de São Paulo,3964.6165857979404,58.341203248942534,12.90088500767552,22.236576835936763,83.28844390357958,78.31890221710674,90.78197494900581,79.53868642504864,2019
Vale do Rio Paraíba e Litoral Norte de São Paulo,3415.886222952731,62.790966177968286,12.054445838400241,19.578983244616197,88.5814705031379,90.71843275652685,90.33345681715625,84.84708999831,2019
Curitiba,1933.1050000003445,64.25861692617846,8.523360935571821,10.339156780446217,97.45422305129497,94.54335554722415,95.32196383502672,80.86047338519461,2019
Entorno metropolitano de Curitiba,1666.9680000015094,61.597874873192666,9.791066130140948,19.8057680800554,78.03478436014792,90.02126957588392,89.8592300050087,66.64764871218503,2019
Litoral e Entorno metropolitano de Curitiba,377.0197392588596,58.8353158052021,10.64953866818817,16.945671597573277,76.03525088176751,87.1577318314157,89.02008922572949,66.00241855483566,2019
Oeste do Paraná,1372.7862402371336,65.37385404690247,5.2636239114836165,14.191276098902236,69.80631413327455,85.49240942144407,90.64615459504722,70.19980715949382,2019
Centro e Sul Ocidental do Paraná,1090.2057943484936,59.52793427768558,8.325099451687057,28.001755547799547,41.59036807934449,79.7005073375284,78.00845289998944,67.5629373557233,2019
Centro e Sul Oriental do Paraná,1112.9409254956452,57.48338766278862,8.122908733798964,28.74314662456509,66.5114085825031,77.07563039003577,84.73089306015534,69.11055478723513,2019
Norte Central e Norte Pioneiro do Paraná,1983.430673738528,58.473904200097884,9.10028271282529,25.86656970317527,71.84446905332663,76.80923910812302,82.47976888333785,65.99110051716401,2019
Noroeste do Paraná,1884.1086269237464,63.071674778334994,7.6219743077337085,19.44973389388477,54.67091872503705,76.10864064203825,87.85059039402012,63.762411996551165,2019
Florianópolis,500.9730000000298,64.47875464805097,9.147123223129315,7.039433339235427,66.51010841187258,94.92772496592274,95.15161740202599,86.48443010135682,2019
Entorno metropolitano de Florianópolis,544.9410000001303,62.99594267037277,7.823171985539987,8.78552133143195,76.42095694612463,96.24911498205226,92.53283148712252,74.84119164887738,2019
Colar metropolitano de Florianópolis,154.40001478111,60.05124891364425,8.049531196049655,16.16235954133815,57.56450902083973,97.02436326296751,82.1969238310765,52.82763704522509,2019
Oeste de Santa Catarina,1091.846994294227,67.9506518665741,5.116934903730841,11.558327034686998,24.46339102082113,90.8470162252442,87.46996728703354,71.10289259274475,2019
Litoral Norte e Planalto Norte de Santa Catarina,1453.8661829783994,66.18405464796241,6.658105145028932,13.576413448353367,60.604313824362976,93.56449909006024,91.94462324975665,74.75059520042362,2019
Litoral Sul e Serrana Catarinense,1669.1630873180413,59.163094926334075,5.506372013599181,13.959459156957308,66.71062459753809,94.91310394106364,82.81118000616215,66.78612561740859,2019
Vale do Itajaí,1737.838720631019,64.97446304902672,5.848077284207686,10.729527432122463,69.66045004278294,96.58891297606272,91.39797699814342,69.12207938530639,2019
Porto Alegre,1483.7710000000166,60.68488572080781,8.60570738951117,12.785417190300302,95.97025961051328,92.3510645778208,93.42862583277325,73.33412762014123,2019
Entorno metropolitano de Porto Alegre,2795.793000000432,60.95705678599242,9.560781170480027,15.573903233872127,88.76053451890579,90.44922017572293,91.7033000573392,64.85312949215582,2019
Oeste do Rio Grande do Sul,877.2037385915723,60.13556711359775,5.039389816481013,17.653466875249915,35.24683264066763,75.13623126875801,82.93844458432469,66.94768016756578,2019
Noroeste do Rio Grande do Sul,1000.2175712381907,61.68419095807291,5.080351302747841,14.08264240115882,41.99448362142931,87.39169948782812,83.30192500908532,77.59184776111962,2019
Planalto e Litoral Norte do Rio Grande do Sul,2042.9853878614945,66.54846309724587,6.779935332995296,10.659214096789734,74.70161821547337,92.20751448957327,87.8803903127706,63.39187708618161,2019
Depressão Central do Rio Grande do Sul,1327.4845291250401,61.70291671154906,7.7844625192552,20.328569307405,47.52660780433197,86.28206300443141,82.62665498448884,62.06250692532691,2019
Campanha e Litoral de Lagunar do Rio Grande do Sul,1831.190773185696,58.45883162124011,8.618584789516344,21.81191644731516,64.35104203771931,75.67791558833417,84.53149797737727,62.230478737879096,2019
Campo Grande,896.0069999999478,64.98451818490399,7.060681017007032,18.09422361277176,74.21104929156425,76.38993907055598,94.2097447858927,67.09354618637273,2019
Pantanal de Mato Grosso do Sul,362.03486930028004,58.78422249496083,13.114473705299712,31.97819920643227,35.770033720564044,45.69840476466011,84.99889946993359,53.586394870079516,2019
Sul de Mato Grosso do Sul,888.0823635390277,64.31127820872359,6.925175769596172,20.322068093478034,45.49309818635249,75.01143706951069,87.07027390710024,58.40894061109572,2019
Nordeste de Mato Grosso do Sul,563.2097671615397,63.47338672742586,7.6463595364817625,25.313481259856673,34.02618379832416,70.87006995077455,86.40482000598892,55.236778591593584,2019
Cuiabá,611.9940000001008,63.92825209972324,9.87834964112226,21.057522101069058,79.69200198920906,64.47516534251733,91.6255429444795,73.53995938725862,2019
Entorno metropolitano de Cuiabá,317.06100000005944,64.02163352296782,10.784085856649263,24.155274505491196,9.659869261824737,60.23858678146579,90.35785849999999,63.733614390937056,2019
Colar metropolitano de Cuiabá,142.45886132295038,58.26809496665507,7.912673495808135,39.906865677096285,22.677224238269012,46.102790735650395,73.9451055251413,61.434101832041286,2019
Sudoeste do Mato Grosso,627.3055713897602,62.0333716476596,6.926633864435059,23.171328787945153,28.113831872995217,70.17723696758395,89.09250729122773,66.23456612414101,2019
Leste do Mato Grosso,824.2476678929995,63.42233253603132,7.374372988053283,23.707109130972547,49.173385483842715,80.41993067462792,85.09712901199399,57.97641773783836,2019
Norte do Mato Grosso,907.6308993951502,66.63628784059506,7.697791119844328,20.681639850947448,20.911123553497514,73.43145766842363,87.58817717165411,62.57171375907719,2019
Goiânia,1516.2060000007475,61.83103633129338,7.254748273208276,16.72830188354803,89.95465385796025,84.49483755626939,92.08879799694769,81.60083915946171,2019
